	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
349	A8BQB8	Heat-shock protein, putative (A8BQB8_GIAIC)	GL50803_16412		94.73795686811901	78.22	1.18	13.395107446280711					Single Protein		A8BQB8	1	7	7	1	7	1	1	7	100.0	Doubtful
350	A8BQG5	OBG-type G domain-containing protein (A8BQG5_GIAIC)	GL50803_16200		41.27126921742014	83.65	12.33	97.67265846246352					Single Protein		A8BQG5	4	13	13	4	13	4	9	17	100.0	Confident
351	A8B8Y7	Protein kinase domain-containing protein (A8B8Y7_GIAIC)	GL50803_101534		31.393622379183594	74.39	11.58	86.04985689906059					Single Protein		A8B8Y7	3	4	3	3	4	3	4	6	100.0	Confident
352	A8B8Z6	Ribosomal protein L15 (A8B8Z6_GIAIC)	GL50803_8001		24.27927738577214	100.0	9.8	416.13477176864717					Single Protein		A8B8Z6	2	7	7	2	7	2	9	14	100.0	Confident
353	A8B8Z3	Eukaryotic translation initiation factor 6 (A8B8Z3_GIAIC)	EIF6		26.79677518593244	78.86	8.94	69.01747434211708					Single Protein		A8B8Z3	2	8	8	2	8	2	3	9	100.0	Confident
354	A8B9C0	Importin beta-3 subunit (A8B9C0_GIAIC)	GL50803_15106		127.59649712696982	47.26	8.17	44.97017757251656	Oxidation of M(M66, M97, M646)	Oxidation of M(3)			Single Protein		A8B9C0	9	16	16	9	16	9	14	18	100.0	Confident
355	A8B9B7	Alpha-SNAP, putative (A8B9B7_GIAIC)	GL50803_17224		33.24826331512711	78.52	4.03	43.534099200412314					Single Protein		A8B9B7	1	3	3	1	3	1	1	3	100.0	Doubtful
356	A8B9C5	IFT complex B (A8B9C5_GIAIC)	GL50803_17223		115.04779949637054	45.41	1.3	15.74251153283338	Oxidation of M(M754)	Oxidation of M(1)			Single Protein		A8B9C5	1	6	6	1	6	1	3	7	100.0	Doubtful
357	A8B767	26S proteasome regulatory subunit, putative (A8B767_GIAIC)	GL50803_91643		147.53785362849192	50.45	2.82	26.976258051537542					Related Proteins	A0A644EZH6	A0A644EZH6, A8B767	4	18	18	4	18	4	8	19	100.0	Confident
358	A8B8H3	eIF3g domain-containing protein (A8B8H3_GIAIC)	GL50803_13269		39.513838197931655	64.86	2.86	45.45729233777992	Oxidation of M(M46)	Oxidation of M(1)			Single Protein		A8B8H3	1	5	5	1	5	1	1	5	100.0	Doubtful
359	A8B8I5	VWFA domain-containing protein (A8B8I5_GIAIC)	GL50803_29490		29.96087643151288	55.68	18.18	75.03036036434698	Oxidation of M(M36, M38, M137, M146)	Oxidation of M(4)			Single Protein		A8B8I5	3	8	4	2	8	3	3	8	100.0	Confident
360	A8B8I2	Uncharacterized protein (A8B8I2_GIAIC)	GL50803_15395		207.43907622271786	52.25	0.7	18.066824887641186					Single Protein		A8B8I2	1	3	3	1	3	1	2	4	100.0	Doubtful
361	A8BIJ2	S1 motif domain-containing protein (A8BIJ2_GIAIC)	GL50803_13943		38.07964867065831	84.13	3.89	33.88881973684791					Single Protein		A8BIJ2	1	4	4	1	4	1	1	5	89.1891891891892	Doubtful
362	A8B8J9	Chaperone protein DnaJ (A8B8J9_GIAIC)	GL50803_15398		40.78272613335053	83.1	9.7	106.40193961076385					Single Protein		A8B8J9	4	10	10	4	10	4	8	12	100.0	Confident
363	A8B8J3	Protein kinase domain-containing protein (A8B8J3_GIAIC)	GL50803_15397		38.12269975018989	67.06	8.24	81.69785020549817	Oxidation of M(M316)	Oxidation of M(1)			Single Protein		A8B8J3	3	6	6	3	6	3	4	6	100.0	Confident
364	A8B8K3	Cyclin (A8B8K3_GIAIC)	GL50803_17400		35.41108219763447	89.81	12.42	150.5168323418511					Single Protein		A8B8K3	4	11	11	4	11	4	8	16	100.0	Confident
365	A8BIN6	Uncharacterized protein (A8BIN6_GIAIC)	GL50803_5823		29.122974520051653	70.61	3.82	43.201777832470235	Oxidation of M(M158)	Oxidation of M(1)			Single Protein		A8BIN6	1	5	5	1	5	1	1	5	100.0	Doubtful
366	A0A644FB17	Ribosomal protein SA (A0A644FB17_GIAIC)	GL50803_007766		28.054099993237	60.82	12.65	193.48488533516587					Related Proteins	A8BE86	A0A644FB17, A8BE86	3	4	4	3	4	3	5	8	100.0	Confident
367	A8BJ08	Ubiquitin-like domain-containing protein (A8BJ08_GIAIC)	GL50803_7110		9.284912242162807	100.0	48.78	713.1805682018766					Single Protein		A8BJ08	4	6	4	3	6	4	11	31	100.0	Confident
368	A8B918	Ankyrin repeat protein 1 (A8B918_GIAIC)	GL50803_14434		49.65082611445743	69.47	11.95	66.07228421318615	Oxidation of M(M328, M339)	Oxidation of M(2)			Single Protein		A8B918	4	7	6	4	7	4	5	9	100.0	Confident
369	A8B8R9	T-complex protein 1 subunit gamma (A8B8R9_GIAIC)	GL50803_17411		61.52012471106137	84.93	3.72	21.276063518998498	Oxidation of M(M1, M19)	Oxidation of M(2)			Single Protein		A8B8R9	1	9	9	1	9	1	2	9	94.5945945945946	Doubtful
370	A8BJ46	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) (A8BJ46_GIAIC)	GL50803_8822		65.0493263935995	64.18	1.87	23.242024213772492					Single Protein		A8BJ46	1	5	5	1	5	1	2	6	91.89189189189189	Doubtful
371	A8BIU1	Proliferating cell nuclear antigen (A8BIU1_GIAIC)	GL50803_6564		33.183465087469614	84.95	4.68	37.85573843514114					Single Protein		A8BIU1	1	3	3	1	3	1	1	3	100.0	Doubtful
372	A8BJ72	RING-type domain-containing protein (A8BJ72_GIAIC)	GL50803_17109		121.15082632590496	57.63	1.84	21.711379396625066					Single Protein		A8BJ72	2	9	9	2	9	2	3	9	100.0	Confident
373	K1C10_HUMAN				59.48287701205572	57.84	41.48	622.7806068361649	Oxidation of M(M150, M291, M306, M321)	Oxidation of M(4)			Single Protein		K1C10_HUMAN	46	61	54	40	54	40	189	278	100.0	Confident
374	A8B978	PCI domain-containing protein (A8B978_GIAIC)	GL50803_9099		45.618839055383994	49.26	2.71	35.371455600335004					Single Protein		A8B978	1	6	6	1	6	1	1	6	100.0	Doubtful
375	A8B8V6	PPM-type phosphatase domain-containing protein (A8B8V6_GIAIC)	GL50803_11740		39.09301715280167	74.72	16.94	110.93437647400665					Single Protein		A8B8V6	5	9	9	5	9	5	7	12	100.0	Confident
376	A8BKC8	SERPIN domain-containing protein (A8BKC8_GIAIC)	GL50803_4653		38.76094637346884	82.34	14.81	82.30810050523813	Oxidation of M(M167, M199)	Oxidation of M(2)			Single Protein		A8BKC8	5	11	11	5	11	5	5	11	100.0	Confident
377	A8BKH3	Uncharacterized protein (A8BKH3_GIAIC)	GL50803_17340		53.18377954533778	53.65	3.97	33.38898463748437					Single Protein		A8BKH3	1	2	2	1	2	1	1	2	100.0	Doubtful
378	A8BBC9	Cytosolic Fe-S cluster assembly factor NUBP1 homolog (A8BBC9_GIAIC)	GL50803_10969		36.738371252231246	67.55	3.83	59.15783515038607					Unrelated Proteins	A0A644F066	A0A644F066, A8BBC9	2	4	4	2	4	2	2	4	100.0	Confident
379	A8B338	Thioredoxin domain-containing protein (A8B338_GIAIC)	GL50803_14521		22.508391042921534	57.71	18.41	168.43550285873812	Oxidation of M(M129)	Oxidation of M(1)			Related Proteins	A8BYC4	A8B338, A8BYC4	3	4	0	0	4	3	11	13	100.0	Confident
380	A8BKJ8	Polyadenylate-binding protein, putative (A8BKJ8_GIAIC)	GL50803_5942		49.991767666666995	71.27	15.16	80.84904137219429					Single Protein		A8BKJ8	7	20	20	7	20	7	9	22	100.0	Confident
381	K1H1_HUMAN				47.20203538198987	71.88	2.16	17.575878559172672					Related Proteins	K1HA_HUMAN, K1HB_HUMAN, K1M1_SHEEP, K1M2_SHEEP	K1H1_HUMAN, K1HA_HUMAN, K1HB_HUMAN, K1M1_SHEEP, K1M2_SHEEP	1	1	0	0	1	1	1	1	100.0	Doubtful
382	A8BJN3	eIF-2B GDP-GTP exchange factor subunit alpha (A8BJN3_GIAIC)	GL50803_91911		36.712044134306915	70.48	3.31	38.630941269990444					Single Protein		A8BJN3	1	4	4	1	4	1	1	5	100.0	Doubtful
383	A8B9N7	Uncharacterized protein (A8B9N7_GIAIC)	GL50803_10524		27.266380516182473	84.8	4.8	53.39087637786416	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8B9N7	1	5	5	1	5	1	1	5	100.0	Doubtful
384	A8B9N2	Arginyl-tRNA synthetase (A8B9N2_GIAIC)	GL50803_10521		70.24969542219593	81.64	6.12	54.54101997330567					Single Protein		A8B9N2	3	10	10	3	10	3	4	11	100.0	Confident
385	A8BJP4	Uncharacterized protein (A8BJP4_GIAIC)	GL50803_16998		69.11056513230987	84.38	2.8	18.616555579123688	Oxidation of M(M163)	Oxidation of M(1)			Single Protein		A8BJP4	1	6	6	1	6	1	1	8	100.0	Doubtful
386	A8B9Q3	Fibrillarin (A8B9Q3_GIAIC)	GL50803_97219		35.22111749260672	89.91	32.42	218.63768538878918	Oxidation of M(M164, M269)	Oxidation of M(2)			Single Protein		A8B9Q3	10	21	21	10	21	10	18	29	100.0	Confident
387	A8BK50	Peptidylprolyl isomerase (A8BK50_GIAIC)	GL50803_10570		38.848790841264915	78.81	15.54	107.11356046203146					Single Protein		A8BK50	5	18	18	5	18	5	10	26	100.0	Confident
388	A8BK61	Nop domain-containing protein (A8BK61_GIAIC)	GL50803_10577		55.352834607607306	83.94	2.61	72.7121999492968					Single Protein		A8BK61	1	12	12	1	12	1	3	16	100.0	Doubtful
389	A8BK58	Glucose regulated protein 94 / Heat shock protein 90 (A8BK58_GIAIC)	GL50803_15247		99.75943066230364	70.35	3.65	25.874381486529348	Oxidation of M(M568)	Oxidation of M(1)			Single Protein		A8BK58	3	7	7	3	7	3	4	7	100.0	Confident
390	A8B9T4	WD_REPEATS_REGION domain-containing protein (A8B9T4_GIAIC)	GL50803_137698		31.44388546729652	35.71	5.44	53.899360914796205	Oxidation of M(M15)	Oxidation of M(1)			Single Protein		A8B9T4	1	4	4	1	4	1	2	4	91.89189189189189	Doubtful
391	A0A644F037	SUN domain-containing protein (A0A644F037_GIAIC)	GL50803_0061270		92.38268616322591	68.91	1.42	15.874987085704348					Single Protein		A0A644F037	1	7	7	1	7	1	1	8	100.0	Doubtful
392	A8B9U8	AP complex subunit beta (A8B9U8_GIAIC)	GL50803_21423		122.75459048252533	60.07	40.11	308.51862014873456	Oxidation of M(M81, M95, M615, M637, M870, M999)	Oxidation of M(6)			Single Protein		A8B9U8	69	99	99	69	99	69	257	364	100.0	Confident
393	A8B9U2	Cation_ATPase_N domain-containing protein (A8B9U2_GIAIC)	GL50803_32658		120.1875757596937	69.41	1.1	13.588074180200723	Oxidation of M(M17)	Oxidation of M(1)			Single Protein		A8B9U2	1	4	4	1	4	1	1	4	100.0	Doubtful
394	A8BK79	AMP_N domain-containing protein (A8BK79_GIAIC)	GL50803_17327		49.64063003603258	64.19	18.69	68.1356786011367	Oxidation of M(M100, M157)	Oxidation of M(2)			Single Protein		A8BK79	6	9	9	6	9	6	6	20	100.0	Confident
395	A8B9W9	Uncharacterized protein (A8B9W9_GIAIC)	GL50803_9157		30.89293481533713	83.7	8.52	75.12521543433984	Oxidation of M(M1, M135)	Oxidation of M(2)			Single Protein		A8B9W9	2	4	4	2	4	2	3	4	100.0	Doubtful
396	A0A644F2W2	Outer-arm dynein gamma (Fragment) (A0A644F2W2_GIAIC)	GL50803_0016804A		258.8274253906289	70.44	0.62	6.115000427934739					Unrelated Proteins	A8B2B7	A0A644F2W2, A8B2B7	1	13	13	1	13	1	3	15	100.0	Doubtful
397	A0A644F1V6	Coiled-coil protein (A0A644F1V6_GIAIC)	GL50803_00113677		362.3769344544973	89.24	6.85	7.40116055746358					Related Proteins	A8BNC0	A0A644F1V6, A8BNC0	7	38	38	7	38	7	13	52	100.0	Confident
398	A8BLA6	DM10 domain-containing protein (A8BLA6_GIAIC)	GL50803_14135		43.092661949166825	54.01	7.75	64.84766860061417	Oxidation of M(M239)	Oxidation of M(1)			Single Protein		A8BLA6	3	5	5	3	5	3	3	5	100.0	Confident
399	A8BLC3	Kinase, NEK (A8BLC3_GIAIC)	GL50803_113553		71.47664112242151	77.85	12.0	48.03306385942148	Oxidation of M(M177)	Oxidation of M(1)			Single Protein		A8BLC3	7	23	23	7	23	7	10	32	100.0	Confident
400	LYSC_HUMAN				16.52628387505715	81.08	14.19	242.18293924553703					Single Protein		LYSC_HUMAN	3	5	5	3	5	3	5	9	100.0	Confident
401	A8B961	Uncharacterized protein (A8B961_GIAIC)	GL50803_15265		32.111230505003235	65.79	5.59	41.61347717686471					Related Proteins	A8BKF4	A8B961, A8BKF4	1	1	1	1	1	1	1	1	100.0	Doubtful
402	A8BLL7	60S ribosomal protein L7a (A8BLL7_GIAIC)	GL50803_17244		25.36669609506651	89.78	45.33	198.48938725030322	Oxidation of M(M61)	Oxidation of M(1)			Single Protein		A8BLL7	10	23	23	10	23	10	17	32	100.0	Confident
403	A8BLL4	Hybrid cluster protein (A8BLL4_GIAIC)	GL50803_3042		62.50482633969992	65.67	2.11	21.80898996552447					Single Protein		A8BLL4	1	5	5	1	5	1	2	5	97.2972972972973	Doubtful
404	A0A644F5K4	Protein phosphatase PP2A regulatory subunit A (A0A644F5K4_GIAIC)	GL50803_0016567		72.57377846428206	66.46	1.85	19.61675180607834	Oxidation of M(M644)	Oxidation of M(1)			Related Proteins	A8BJL0	A0A644F5K4, A8BJL0	1	4	4	1	4	1	2	5	94.5945945945946	Doubtful
405	A8BKM6	Uncharacterized protein (A8BKM6_GIAIC)	GL50803_8528		56.814988387937184	58.71	3.03	50.231652923552666					Single Protein		A8BKM6	2	7	7	2	7	2	2	8	100.0	Confident
406	A8BL07	W2 domain-containing protein (A8BL07_GIAIC)	GL50803_7522		46.86376531554676	75.37	2.2	62.7083977402061					Single Protein		A8BL07	1	9	9	1	9	1	2	10	89.1891891891892	Doubtful
407	A8BKS8	S4 RNA-binding domain-containing protein (A8BKS8_GIAIC)	GL50803_4547		21.63972842978185	100.0	34.39	403.24707054773455	Oxidation of M(M149)	Oxidation of M(1)			Single Protein		A8BKS8	5	11	11	5	11	5	13	22	100.0	Confident
408	A8BL74	Uncharacterized protein (A8BL74_GIAIC)	GL50803_9861		42.68588009378571	100.0	35.84	162.42593238860536	Oxidation of M(M370)	Oxidation of M(1)			Single Protein		A8BL74	24	40	38	22	38	22	40	63	100.0	Confident
409	A8BKV3	Uncharacterized protein (A8BKV3_GIAIC)	GL50803_5883		62.525235026157816	84.34	1.42	42.632262870460266					Single Protein		A8BKV3	1	7	7	1	7	1	2	8	100.0	Doubtful
410	SRPP_HEVBR				22.330761677620327	100.0	22.55	356.0264158465091					Single Protein		SRPP_HEVBR	4	6	6	4	6	4	11	18	100.0	Confident
411	A0A644F3V1	Aspartyl-tRNA synthetase (A0A644F3V1_GIAIC)	GL50803_0010870		62.03132672379235	79.49	3.09	27.208812000257694					Related Proteins	A8BPC2	A0A644F3V1, A8BPC2	2	5	0	0	5	2	3	6	100.0	Confident
412	A8BKY7	ANK_REP_REGION domain-containing protein (A8BKY7_GIAIC)	GL50803_113622		164.0170022765054	78.86	0.0	0.0					Single Protein		A8BKY7	0	12	12	0	12	0	2	15	94.5945945945946	Doubtful
413	A8BKZ4	R-SNARE 3 (A8BKZ4_GIAIC)	GL50803_14469		26.328102836558084	70.71	15.48	86.82533034391857					Single Protein		A8BKZ4	3	5	5	3	5	3	3	5	100.0	Doubtful
414	TRFL_HUMAN				78.13191330722142	88.03	7.18	57.125731110400196					Single Protein		TRFL_HUMAN	5	11	10	4	11	5	8	20	100.0	Confident
415	E2RTP0	Kinase, AGC PKA (E2RTP0_GIAIC)	GL50803_11214		40.440804807084845	66.02	2.51	42.874491636769704					Single Protein		E2RTP0	1	4	4	1	4	1	1	4	100.0	Doubtful
416	E2RU10	EB1 (E2RU10_GIAIC)	GL50803_14048		27.19444981417099	76.05	7.98	54.680511072981645					Single Protein		E2RU10	1	6	6	1	6	1	1	6	100.0	Doubtful
417	E2RTP4	Alpha-1 giardin (E2RTP4_GIAIC)	GL50803_11654		33.867801712642056	82.37	36.61	167.1377047002026	Oxidation of M(M117, M127, M272)	Oxidation of M(3)			Single Protein		E2RTP4	13	27	16	9	16	9	19	31	100.0	Confident
418	E2RTP3	Fe-ADH domain-containing protein (E2RTP3_GIAIC)	GL50803_3593		44.79544447747681	54.3	10.57	117.9048520011167					Single Protein		E2RTP3	4	6	5	4	5	4	6	9	100.0	Confident
419	E2RU13	Fe-hydrogenase-1 (E2RU13_GIAIC)	GL50803_6304		52.139317351026314	70.89	2.53	51.44938996412364					Single Protein		E2RU13	1	5	5	1	5	1	2	7	100.0	Doubtful
420	E2RU04	Dynamin (E2RU04_GIAIC)	GL50803_14373		79.46246910511489	80.33	7.24	92.41091676343373	Oxidation of M(M668)	Oxidation of M(1)			Single Protein		E2RU04	5	21	21	5	21	5	11	29	100.0	Confident
421	E2RTR0	CCT-alpha (E2RTR0_GIAIC)	GL50803_91919		59.244345469901816	79.82	1.82	21.935786418812405					Single Protein		E2RTR0	1	7	7	1	7	1	3	7	97.2972972972973	Doubtful
422	E2RTR2	Alpha-1,4 glucan phosphorylase (E2RTR2_GIAIC)	GL50803_6226		104.7833767589119	55.95	4.65	33.916986297434086	Oxidation of M(M883)	Oxidation of M(1)			Single Protein		E2RTR2	5	10	10	5	10	5	6	11	100.0	Confident
423	E2RTR8	Thioredoxin domain-containing protein (E2RTR8_GIAIC)	GL50803_29487		25.76033005077483	89.74	23.5	130.60229760123693	Oxidation of M(M93)	Oxidation of M(1)			Single Protein		E2RTR8	6	15	15	6	15	6	7	17	100.0	Confident
424	E2RU36	Arginine deiminase (E2RU36_GIAIC)	GL50803_112103		64.09043851477969	83.45	30.17	224.21792084761034	Oxidation of M(M76, M186, M255, M522, M525)	Oxidation of M(5)			Single Protein		E2RU36	21	34	34	21	34	21	47	86	100.0	Confident
425	E2RU27	Thioredoxin reductase (E2RU27_GIAIC)	GL50803_9827		33.84700389599073	71.97	10.19	60.85411716186668					Single Protein		E2RU27	2	4	4	2	4	2	2	4	100.0	Doubtful
426	E2RTQ9	Alpha-2 giardin (E2RTQ9_GIAIC)	GL50803_7796		33.91349788125424	72.97	22.97	129.69533720122834	Oxidation of M(M117, M127)	Oxidation of M(2)			Single Protein		E2RTQ9	6	22	11	2	11	2	10	28	100.0	Confident
427	E2RTQ2	Kinesin-like protein (E2RTQ2_GIAIC)	GL50803_16945		79.61749694523218	73.11	1.54	18.1392080001718					Single Protein		E2RTQ2	1	4	4	1	4	1	1	6	94.5945945945946	Doubtful
428	E2RTQ4	t-SNARE coiled-coil homology domain-containing protein (E2RTQ4_GIAIC)	GL50803_7309		32.49485584090071	73.38	4.78	38.630941269990444					Single Protein		E2RTQ4	1	9	9	1	9	1	2	10	100.0	Doubtful
429	A8BML4	Hom_end_hint domain-containing protein (A8BML4_GIAIC)	GL50803_4149		49.53716719994029	70.0	0.0	0.0					Single Protein		A8BML4	0	6	6	0	6	0	2	6	89.1891891891892	Doubtful
430	CASK_BOVIN				21.255892161571378	38.95	14.74	1368.6210271502177					Single Protein		CASK_BOVIN	3	6	6	3	6	3	20	25	100.0	Confident
431	E2RTN4	Ribosomal_L2_C domain-containing protein (E2RTN4_GIAIC)	GL50803_16086		27.020290433504577	68.53	12.75	67.64262425562073	Oxidation of M(M165)	Oxidation of M(1)			Single Protein		E2RTN4	2	12	12	2	12	2	2	14	100.0	Confident
432	E2RTN3	Glucosamine-6-phosphate isomerase (E2RTN3_GIAIC)	GL50803_10829		28.74954093365983	78.33	10.65	73.81868994852522					Single Protein		E2RTN3	2	5	3	2	5	2	3	5	100.0	Doubtful
433	E2RTN5	MHD domain-containing protein (E2RTN5_GIAIC)	GL50803_8917		48.38294426844029	67.51	50.0	246.33633993038907	Oxidation of M(M21, M74, M87, M275, M301, M390, M396)	Oxidation of M(7)			Single Protein		E2RTN5	28	40	40	28	40	28	53	85	100.0	Confident
434	E2RTN1	Regulator of nonsense transcripts 1-like protein (E2RTN1_GIAIC)	GL50803_13452		147.3899435425575	69.4	1.0	10.529177481029956					Single Protein		E2RTN1	1	11	11	1	11	1	1	11	94.5945945945946	Doubtful
435	E2RTN7	Gamma giardin (E2RTN7_GIAIC)	GL50803_17230		35.60994348486699	82.96	42.77	222.27958309064007	Oxidation of M(M60, M65, M267, M268, M269, M306)	Oxidation of M(6)			Single Protein		E2RTN7	18	30	30	18	30	18	33	53	100.0	Confident
436	E2RU95	PNP_UDP_1 domain-containing protein (E2RU95_GIAIC)	GL50803_9779		34.26122084403379	84.19	11.29	76.06764645233334					Single Protein		E2RU95	4	9	9	4	9	4	6	10	100.0	Confident
437	E2RU97	14_3_3 domain-containing protein (E2RU97_GIAIC)	GL50803_6430		28.55835353513257	89.52	32.66	237.15158997319986	Oxidation of M(M36, M129)	Oxidation of M(2)			Single Protein		E2RU97	11	18	18	11	18	11	17	26	100.0	Confident
438	A0A644F070	Ankyrin repeat protein 1 (A0A644F070_GIAIC)	GL50803_0015410		27.644638865042516	86.45	11.16	39.120503889771435	Oxidation of M(M94, M99)	Oxidation of M(2)			Unrelated Proteins	A8BH21	A0A644F070, A8BH21	2	7	0	0	7	2	2	8	100.0	Confident
439	E2RU89	Fe-ADH domain-containing protein (E2RU89_GIAIC)	GL50803_3861		45.198821469273014	57.35	6.13	49.64414821099649					Single Protein		E2RU89	2	9	8	2	8	2	4	12	100.0	Confident
440	E2RTZ1	Pyruvate-flavodoxin oxidoreductase (E2RTZ1_GIAIC)	GL50803_114609		138.83955021037303	64.01	13.57	64.93600842666864	Oxidation of M(M553, M804, M1086)	Oxidation of M(3)			Single Protein		E2RTZ1	21	51	51	21	51	21	34	80	100.0	Confident
441	E2RTZ3	Thioredoxin domain-containing protein (E2RTZ3_GIAIC)	GL50803_9413		50.37552537978743	66.82	17.59	88.45388947304735	Oxidation of M(M101)	Oxidation of M(1)			Single Protein		E2RTZ3	8	20	19	7	19	7	11	24	100.0	Confident
442	A8BM19	ANK_REP_REGION domain-containing protein (A8BM19_GIAIC)	GL50803_11720		48.43748079245936	63.8	9.5	54.03972383384514	Oxidation of M(M105)	Oxidation of M(1)			Single Protein		A8BM19	3	5	5	3	5	3	3	6	100.0	Confident
443	E2RTY6	Glucose-6-phosphate isomerase (E2RTY6_GIAIC)	GL50803_9115		64.45114942193918	69.52	1.71	23.77912981535126	Oxidation of M(M139)	Oxidation of M(1)			Single Protein		E2RTY6	1	5	5	1	5	1	1	5	100.0	Doubtful
444	E2RTY8	Flavodoxin-like domain-containing protein (E2RTY8_GIAIC)	GL50803_10358		46.592076751423185	79.23	8.45	121.62816311694144	Oxidation of M(M266, M273)	Oxidation of M(2)			Single Protein		E2RTY8	4	6	6	4	6	4	9	11	100.0	Confident
445	E2RTT6	Ornithine transcarbamylase (E2RTT6_GIAIC)	GL50803_10311		36.412817414484074	90.52	42.2	441.44426808599616	Oxidation of M(M30, M65, M269)	Oxidation of M(3)	Oxidation of M (M112-{M112 M113})	Oxidation of M (1)	Single Protein		E2RTT6	22	31	31	22	31	22	49	80	100.0	Confident
446	E2RTT5	AP complex subunit sigma (E2RTT5_GIAIC)	GL50803_5328		16.831724844970687	65.96	7.09	243.41646864746673					Single Protein		E2RTT5	1	7	7	1	7	1	2	9	89.1891891891892	Doubtful
447	E2RU57	Alpha-7.3 giardin (E2RU57_GIAIC)	GL50803_114787		32.95148889460005	100.0	41.69	198.16527747117902	Oxidation of M(M18)	Oxidation of M(1)			Single Protein		E2RU57	16	22	9	8	9	8	24	32	100.0	Confident
448	A8BM32	KRR1 small subunit processome component (A8BM32_GIAIC)	GL50803_12598		37.478319589472356	100.0	5.49	51.76310575658781	Oxidation of M(M115, M118)	Oxidation of M(2)			Single Protein		A8BM32	2	9	9	2	9	2	3	9	100.0	Doubtful
449	E2RU41	Isoleucyl-tRNA synthetase (E2RU41_GIAIC)	GL50803_104173		133.51716891498896	66.95	3.09	23.27835182647911					Single Protein		E2RU41	4	10	10	4	10	4	5	10	100.0	Confident
450	E2RU42	Glucokinase (E2RU42_GIAIC)	GL50803_8826		37.688708383140906	67.64	13.41	132.2548375471601	Oxidation of M(M241)	Oxidation of M(1)			Single Protein		E2RU42	5	12	12	5	12	5	8	16	100.0	Confident
451	E2RU45	Vacuolar protein sorting 35 (E2RU45_GIAIC)	GL50803_23833		87.44788062066618	74.25	2.75	23.226126796389607					Single Protein		E2RU45	2	8	8	2	8	2	2	10	100.0	Doubtful
452	E2RU47	Ribosomal_L18_c domain-containing protein (E2RU47_GIAIC)	GL50803_17395		33.874019073947174	92.59	42.42	196.32943634355053	Oxidation of M(M185, M214)	Oxidation of M(2)			Single Protein		E2RU47	15	26	26	15	26	15	23	36	100.0	Confident
453	E2RTS6	Phosphopyruvate hydratase (E2RTS6_GIAIC)	GL50803_11118		48.1891316595803	60.45	17.08	147.900250090732	Oxidation of M(M1, M84)	Oxidation of M(2)			Single Protein		E2RTS6	9	18	18	9	18	9	17	34	100.0	Confident
454	E2RTV5	Disc-associated protein (E2RTV5_GIAIC)	GL50803_16424		29.68384179986526	91.27	9.52	89.83226819132699					Single Protein		E2RTV5	2	8	8	2	8	2	4	10	100.0	Confident
455	A8BLT6	Serine/threonine-protein phosphatase (A8BLT6_GIAIC)	GL50803_14311		38.278030779890464	75.22	0.0	0.0					Single Protein		A8BLT6	0	7	6	0	6	0	1	7	89.1891891891892	Doubtful
456	E2RU65	Malate dehydrogenase (E2RU65_GIAIC)	GL50803_3331		35.47116029524868	61.63	16.62	157.62429383803772	Oxidation of M(M156, M323)	Oxidation of M(2)			Single Protein		E2RU65	7	11	11	7	11	7	9	12	100.0	Confident
457	E2RTU4	Alpha-11 giardin (E2RTU4_GIAIC)	GL50803_17153		34.98863204906227	83.06	42.02	380.70354997188946	Oxidation of M(M248)	Oxidation of M(1)			Single Protein		E2RTU4	13	26	26	13	26	13	30	44	100.0	Confident
458	E2RTU0	Mitogen-activated protein kinase (E2RTU0_GIAIC)	GL50803_17563		43.925709159326026	69.35	2.34	32.33961654887772	Oxidation of M(M299)	Oxidation of M(1)			Single Protein		E2RTU0	1	2	2	1	2	1	1	2	100.0	Doubtful
459	E2RTU7	Beta-giardin (E2RTU7_GIAIC)	GL50803_4812		30.857711325061654	88.6	68.75	450.50145317853304	Oxidation of M(M14, M34, M45, M62, M99, M110, M171, M268)	Oxidation of M(8)			Single Protein		E2RTU7	27	45	45	27	45	27	48	75	100.0	Confident
460	ALBU_HUMAN				69.32149565531064	91.95	8.37	145.59022775835763					Single Protein		ALBU_HUMAN	6	20	15	4	15	4	28	55	100.0	Confident
461	E2RUA1	SALP-1 (E2RUA1_GIAIC)	GL50803_4410		29.809045798456268	77.65	25.49	127.18785844826341	Oxidation of M(M232, M241)	Oxidation of M(2)			Single Protein		E2RUA1	5	14	14	5	14	5	7	16	100.0	Confident
462	A8BM86	Ribosomal_L16 domain-containing protein (A8BM86_GIAIC)	GL50803_10428		24.217659285771735	100.0	14.76	98.81549501045968					Single Protein		A8BM86	3	9	9	3	9	3	3	10	100.0	Confident
463	A0A644F164	Alpha-14 giardin (A0A644F164_GIAIC)	GL50803_0015097		37.709992954913055	81.82	12.42	59.738458347232466					Related Proteins	E2RU68	A0A644F164, E2RU68	5	10	0	0	10	5	8	14	100.0	Confident
