	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
502	A8B918	Ankyrin repeat protein 1 (A8B918_GIAIC)	GL50803_14434		49.65082611445743	79.2	7.3	26.402800340679114					Single Protein		A8B918	2	12	11	2	11	2	3	12	100.0	Confident
503	A8BJ55	Kinase, NEK (A8BJ55_GIAIC)	GL50803_102034		108.14038225340593	60.74	3.99	18.52956584241835					Single Protein		A8BJ55	3	10	10	3	10	3	3	10	100.0	Confident
504	A8B8R9	T-complex protein 1 subunit gamma (A8B8R9_GIAIC)	GL50803_17411		61.52012471106137	84.93	3.72	20.546540114739006					Single Protein		A8B8R9	2	9	9	2	9	2	2	9	100.0	Confident
505	A8B932	Kinase, NEK (A8B932_GIAIC)	GL50803_16967		154.79098660725546	66.74	2.61	9.602825726316272	Oxidation of M(M1331)	Oxidation of M(1)			Single Protein		A8B932	3	15	14	2	14	2	3	15	85.18518518518519	Doubtful
507	A8BJ76	Molybdenum cofactor sulfurase (A8BJ76_GIAIC)	GL50803_14200		68.57118397594068	78.84	1.94	11.772492559010397					Single Protein		A8BJ76	1	3	3	1	3	1	1	3	100.0	Doubtful
508	A8BJ72	RING-type domain-containing protein (A8BJ72_GIAIC)	GL50803_17109		121.15082632590496	59.65	4.6	34.81175944077775					Single Protein		A8BJ72	7	16	16	7	16	7	11	19	100.0	Confident
509	A8B8T3	RRM domain-containing protein (A8B8T3_GIAIC)	GL50803_15495		98.42670551703416	66.36	2.41	22.149461683973968					Single Protein		A8B8T3	2	12	12	2	12	2	3	15	100.0	Confident
510	A8B8T1	CDC19 (A8B8T1_GIAIC)	GL50803_17413		147.702035644308	64.09	2.43	10.6745696689855					Single Protein		A8B8T1	2	11	11	2	11	2	2	11	100.0	Confident
512	A8B963	Protein kinase domain-containing protein (A8B963_GIAIC)	GL50803_103838		212.11392372528175	73.96	1.12	4.537467555434268					Single Protein		A8B963	1	16	16	1	16	1	1	16	100.0	Doubtful
513	A0A644F0R1	VSP (A0A644F0R1_GIAIC)	GL50803_0050345		133.91229503282221	60.8	8.91	3.377443870053501					Single Protein		A0A644F0R1	1	7	5	1	7	1	5	13	100.0	Doubtful
515	A8BIV9	Non-specific serine/threonine protein kinase (A8BIV9_GIAIC)	GL50803_35180		362.95729605224614	61.3	1.27	6.441073481497873					Single Protein		A8BIV9	4	32	32	4	32	4	6	32	100.0	Confident
516	A8BIX7	Uncharacterized protein (A8BIX7_GIAIC)	GL50803_32730		187.72785377536766	60.42	2.15	8.850817280195265					Single Protein		A8BIX7	2	7	7	2	7	2	2	7	100.0	Confident
518	A8BXH7	Phospholipid-transporting ATPase IIB, putative (A8BXH7_GIAIC)	GL50803_38104		148.35558834697216	74.89	1.51	8.111278822381383					Related and Unrelated Proteins	A0A644F1Y5, A8BZZ1	A0A644F1Y5, A8BXH7, A8BZZ1	2	3	0	0	3	2	3	5	100.0	Confident
519	A0A644F0J2	Uncharacterized protein (A0A644F0J2_GIAIC)	GL50803_0061304		181.26357616484046	59.78	2.37	10.611451129772542					Single Protein		A0A644F0J2	3	14	14	3	14	3	6	14	100.0	Confident
520	A8BKB6	Uncharacterized protein (A8BKB6_GIAIC)	GL50803_10181		85.20595194686658	70.32	3.69	17.052666678691345					Single Protein		A8BKB6	2	9	9	2	9	2	3	10	100.0	Confident
522	A8BBC9	Cytosolic Fe-S cluster assembly factor NUBP1 homolog (A8BBC9_GIAIC)	GL50803_10969		36.738371252231246	67.55	5.6	63.477115801632706					Unrelated Proteins	A0A644F066	A0A644F066, A8BBC9	2	5	4	2	4	2	3	6	100.0	Confident
526	A8BJK2	Uncharacterized protein (A8BJK2_GIAIC)	GL50803_10778		111.89273628932561	46.73	2.73	16.973228790436572					Single Protein		A8BJK2	2	5	5	2	5	2	2	5	100.0	Confident
527	A0A644F2H1	Vesicle-fusing ATPase (A0A644F2H1_GIAIC)	GL50803_00114776		87.14231506483148	72.48	27.65	39.56424180927487	Oxidation of M(M306, M475, M599, M794)	Oxidation of M(4)			Related Proteins	A8BXH2	A0A644F2H1, A8BXH2	19	42	20	8	20	8	29	57	100.0	Confident
531	A8BJP4	Uncharacterized protein (A8BJP4_GIAIC)	GL50803_16998		69.11056513230987	87.99	2.63	11.985481733597755					Single Protein		A8BJP4	1	5	5	1	5	1	2	5	100.0	Doubtful
533	A8B9Q0	Structural maintenance of chromosomes protein (A8B9Q0_GIAIC)	GL50803_17465		160.5072005708227	72.54	1.6	5.806512266157319					Single Protein		A8B9Q0	1	13	13	1	13	1	1	21	100.0	Doubtful
534	A8BK53	Uncharacterized protein (A8BK53_GIAIC)	GL50803_10572		35.153908839313445	44.62	3.08	50.256364786396105					Single Protein		A8BK53	1	2	2	1	2	1	1	2	100.0	Doubtful
536	A8B9R4	ABC transporter, ATP-binding protein (A8B9R4_GIAIC)	GL50803_21411		221.6381191104761	56.88	8.14	29.12566822496372	Oxidation of M(M622, M724, M799, M1235, M1694)	Oxidation of M(5)			Single Protein		A8B9R4	13	30	29	13	30	13	17	42	100.0	Confident
537	A8BK61	Nop domain-containing protein (A8BK61_GIAIC)	GL50803_10577		55.352834607607306	83.94	12.25	52.014082041594826					Single Protein		A8BK61	4	11	11	4	11	4	6	17	100.0	Confident
538	A8B9S8	Tr-type G domain-containing protein (A8B9S8_GIAIC)	GL50803_17460		51.33873711635822	80.65	4.52	16.986417002394955					Single Protein		A8B9S8	1	3	3	1	3	1	1	3	100.0	Doubtful
539	A8BK70	SEC7 domain-containing protein (A8BK70_GIAIC)	GL50803_112258		248.58261074217364	66.2	1.76	7.035185346173581	Oxidation of M(M1073)	Oxidation of M(1)			Single Protein		A8BK70	3	22	22	3	22	3	6	22	100.0	Confident
540	A0A644F037	SUN domain-containing protein (A0A644F037_GIAIC)	GL50803_0061270		92.38268616322591	74.11	4.61	34.06812947184402					Single Protein		A0A644F037	3	8	8	3	8	3	5	10	100.0	Confident
541	A8BJW0	RING-type domain-containing protein (A8BJW0_GIAIC)	GL50803_14796		90.25166350738836	71.38	2.48	17.40566774051139	Oxidation of M(M305)	Oxidation of M(1)			Single Protein		A8BJW0	2	6	6	2	6	2	2	9	85.18518518518519	Doubtful
543	A8B9U2	Cation_ATPase_N domain-containing protein (A8B9U2_GIAIC)	GL50803_32658		120.1875757596937	69.41	13.88	34.40584000707737	Oxidation of M(M17, M230, M511, M553, M766)	Oxidation of M(5)			Single Protein		A8B9U2	20	33	33	20	33	20	26	45	100.0	Confident
545	A8B9W9	Uncharacterized protein (A8B9W9_GIAIC)	GL50803_9157		30.89293481533713	83.7	4.07	32.24412784967892	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		A8B9W9	1	5	5	1	5	1	1	5	100.0	Doubtful
546	A8B9W0	Kinase, NEK (A8B9W0_GIAIC)	GL50803_112518		76.07203427998316	84.36	1.72	10.45505436732774					Single Protein		A8B9W0	1	2	2	1	2	1	1	2	100.0	Doubtful
547	A0A644F3B7	Ankyrin repeat protein 1 (A0A644F3B7_GIAIC)	GL50803_0021603		53.379336807801465	79.92	1.67	16.6754528467447					Unrelated Proteins	A8B364	A0A644F3B7, A8B364	1	3	3	1	3	1	2	3	100.0	Doubtful
548	A0A644F001	Dynein heavy chain (A0A644F001_GIAIC)	GL50803_0037985		631.9337081329339	70.13	1.35	3.7641943053694313	Oxidation of M(M3150)	Oxidation of M(1)			Single Protein		A0A644F001	6	45	45	6	45	6	7	52	100.0	Confident
549	A0A644F2W2	Outer-arm dynein gamma (Fragment) (A0A644F2W2_GIAIC)	GL50803_0016804A		258.8274253906289	72.42	5.77	15.075909396385446					Unrelated Proteins	A8B2B7	A0A644F2W2, A8B2B7	12	35	34	12	34	12	19	43	100.0	Confident
551	A0A644F9P3	Uncharacterized protein (A0A644F9P3_GIAIC)	GL50803_0031978		197.34435660035751	66.0	0.72	5.193993509641793					Related Proteins	A8B814	A0A644F9P3, A8B814	1	9	9	1	9	1	2	9	81.4814814814815	Doubtful
553	E2RU51	TMP52 (E2RU51_GIAIC)	GL50803_137603		52.33099801511137	57.2	9.46	46.87054866111542	Oxidation of M(M341)	Oxidation of M(1)			Unrelated Proteins	A0A644FBM3	A0A644FBM3, E2RU51	5	15	15	5	15	5	6	17	100.0	Confident
554	A8BLD9	Kinase, NEK (A8BLD9_GIAIC)	GL50803_17231		111.40011379985256	88.57	3.18	11.579194217204611	Oxidation of M(M635, M647)	Oxidation of M(2)			Single Protein		A8BLD9	2	14	14	2	14	2	2	16	100.0	Confident
555	A8BLH2	Uncharacterized protein (A8BLH2_GIAIC)	GL50803_17236		75.69324728138902	54.68	5.79	22.08234210311344					Single Protein		A8BLH2	2	3	3	2	3	2	2	3	100.0	Confident
556	A8BLJ3	Uncharacterized protein (A8BLJ3_GIAIC)	GL50803_9007		204.54180348334157	58.9	0.82	5.618483341578592					Single Protein		A8BLJ3	1	18	18	1	18	1	1	18	100.0	Doubtful
560	A0A644F5L0	Sec1 family protein (A0A644F5L0_GIAIC)	GL50803_0016773		88.72341778980065	71.93	3.79	8.084881169409137					Related Proteins	A8BJF3	A0A644F5L0, A8BJF3	2	7	0	0	7	2	3	8	100.0	Confident
563	A0A644EYL3	AAA domain-containing protein (A0A644EYL3_GIAIC)	GL50803_0017165		93.89863618969818	42.79	5.2	22.229312766029334					Related Proteins	A8BC73	A0A644EYL3, A8BC73	3	10	10	3	10	3	3	10	100.0	Confident
564	A0A644F0L5	Uncharacterized protein (A0A644F0L5_GIAIC)	GL50803_0026364		69.11833896445458	82.93	5.69	25.018383843415037	Oxidation of M(M1)	Oxidation of M(1)			Related Proteins	A8B6J2	A0A644F0L5, A8B6J2	3	5	5	3	5	3	3	5	100.0	Confident
568	A8BKW6	Uncharacterized protein (A8BKW6_GIAIC)	GL50803_16929		58.82538606292374	76.1	5.16	24.39901638625257	Oxidation of M(M518)	Oxidation of M(1)			Single Protein		A8BKW6	2	4	4	2	4	2	2	4	100.0	Confident
570	A0A644F391	Transporter, MFS superfamily protein (A0A644F391_GIAIC)	GL50803_0040224		63.166112243587044	22.13	5.15	97.3477295003665					Single Protein		A0A644F391	3	7	7	3	7	3	6	12	100.0	Confident
571	A8BKZ4	R-SNARE 3 (A8BKZ4_GIAIC)	GL50803_14469		26.328102836558084	89.96	15.48	109.25677630515332					Single Protein		A8BKZ4	4	8	8	4	8	4	6	10	100.0	Confident
572	A0A644F2L6	SpoU_methylase domain-containing protein (A0A644F2L6_GIAIC)	GL50803_0032741		187.8769596924335	51.09	0.65	3.0877851245878962					Related Proteins	A8BHT7	A0A644F2L6, A8BHT7	1	10	0	0	10	1	1	11	100.0	Doubtful
573	A8BMA4	Uncharacterized protein (A8BMA4_GIAIC)	GL50803_96732		383.48714269726815	61.02	1.7	3.620546604982014					Single Protein		A8BMA4	5	17	17	5	17	5	5	21	100.0	Confident
574	A8BMB1	NFACT-R_1 domain-containing protein (A8BMB1_GIAIC)	GL50803_4043		118.82548562067664	81.28	4.99	14.739427374650958					Single Protein		A8BMB1	4	7	7	4	7	4	4	8	100.0	Confident
575	A0A644F6P9	IFT complex B (A0A644F6P9_GIAIC)	GL50803_00d40995		44.510104699245275	47.73	3.34	32.677905354383114	Oxidation of M(M82)	Oxidation of M(1)			Related Proteins	A0A644F860	A0A644F6P9, A0A644F860	1	2	2	1	2	1	2	2	100.0	Doubtful
576	A0A644F0T7	WD40 repeat protein (A0A644F0T7_GIAIC)	GL50803_0087817		167.890985874958	59.49	1.96	11.32721175237425					Unrelated Proteins	A8BGH0	A0A644F0T7, A8BGH0	2	18	18	2	18	2	3	22	100.0	Confident
577	A0A644F348	Protein kinase domain-containing protein (A0A644F348_GIAIC)	GL50803_0013215		65.96939532819017	84.9	3.02	7.200763729276121					Unrelated Proteins	A8B2W4	A0A644F348, A8B2W4	1	4	0	0	4	1	1	4	100.0	Doubtful
578	A8BRR0	Kinase, NEK (A8BRR0_GIAIC)	GL50803_103944		95.59393960214398	82.08	1.5	4.63560616668412					Unrelated Proteins	A8BSV7	A8BRR0, A8BSV7	1	3	0	0	0	0	1	4	100.0	Doubtful
580	A0A644F202	Aa_trans domain-containing protein (A0A644F202_GIAIC)	GL50803_0095904		62.15323284796229	28.09	2.33	79.64123381450749					Related Proteins	A8BHP8	A0A644F202, A8BHP8	1	2	2	1	2	1	2	4	100.0	Doubtful
582	E2RU18	Phosphoglucomutase (E2RU18_GIAIC)	GL50803_17254		73.88252062154112	76.64	5.34	16.68818220006283					Single Protein		E2RU18	2	14	14	2	14	2	3	14	100.0	Confident
583	E2RTP2	Chaperone protein DnaK HSP70 (E2RTP2_GIAIC)	GL50803_14581		69.99043712391484	73.44	8.59	30.73200444512244					Single Protein		E2RTP2	4	8	8	4	8	4	5	8	100.0	Confident
585	E2RU13	Fe-hydrogenase-1 (E2RU13_GIAIC)	GL50803_6304		52.139317351026314	70.89	6.12	41.4043914433377					Single Protein		E2RU13	2	5	5	2	5	2	3	6	100.0	Confident
586	E2RU19	DNA-directed RNA polymerase subunit beta (E2RU19_GIAIC)	GL50803_17448		144.88784744931405	78.96	0.77	6.331166719398293					Single Protein		E2RU19	1	15	15	1	15	1	1	15	100.0	Doubtful
588	E2RTR0	CCT-alpha (E2RTR0_GIAIC)	GL50803_91919		59.244345469901816	79.82	8.18	29.42172518583428					Single Protein		E2RTR0	4	15	15	4	15	4	5	15	100.0	Confident
589	E2RTR2	Alpha-1,4 glucan phosphorylase (E2RTR2_GIAIC)	GL50803_6226		104.7833767589119	63.2	14.39	36.51456013470864	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		E2RTR2	15	25	25	15	25	15	18	29	100.0	Confident
590	E2RU38	AAA domain-containing protein (E2RU38_GIAIC)	GL50803_113554		50.19706197498452	89.26	4.03	24.453600315528305					Single Protein		E2RU38	2	8	8	2	8	2	2	8	100.0	Confident
596	E2RU25	Leucine-rich repeat protein (E2RU25_GIAIC)	GL50803_4039		77.87543411329825	45.61	1.87	27.743044012794805	Oxidation of M(M212)	Oxidation of M(1)			Single Protein		E2RU25	2	7	7	2	7	2	2	7	100.0	Confident
597	E2RTQ4	t-SNARE coiled-coil homology domain-containing protein (E2RTQ4_GIAIC)	GL50803_7309		32.49485584090071	73.38	16.04	81.6594459683393					Single Protein		E2RTQ4	5	5	5	5	5	5	6	6	100.0	Confident
598	A0A644FBG1	Uncharacterized protein (A0A644FBG1_GIAIC)	GL50803_0014390		169.06149938187534	62.88	1.67	9.488506372431555					Related Proteins	D3KHW4	A0A644FBG1, D3KHW4	2	13	13	2	13	2	3	14	100.0	Confident
599	A8BML6	Spindle pole protein, putative (A8BML6_GIAIC)	GL50803_24537		58.92790829135283	90.49	6.8	18.86646703955323					Single Protein		A8BML6	3	13	13	3	13	3	3	16	100.0	Confident
600	A8BMM8	Nucleolar GTP-binding protein 1 (A8BMM8_GIAIC)	GL50803_16371		77.56850651696405	86.83	3.4	17.860717877518223					Single Protein		A8BMM8	2	7	7	2	7	2	2	7	88.88888888888889	Doubtful
605	E2RTN1	Regulator of nonsense transcripts 1-like protein (E2RTN1_GIAIC)	GL50803_13452		147.3899435425575	74.62	1.0	13.557530965632438					Single Protein		E2RTN1	1	11	11	1	11	1	2	13	100.0	Doubtful
607	E2RU95	PNP_UDP_1 domain-containing protein (E2RU95_GIAIC)	GL50803_9779		34.26122084403379	91.29	5.81	35.26051400335856					Single Protein		E2RU95	2	6	6	2	6	2	2	6	100.0	Confident
614	A8BM14	Uncharacterized protein (A8BM14_GIAIC)	GL50803_15485		751.4943512058554	64.49	0.31	1.4415772292833697					Single Protein		A8BM14	1	32	32	1	32	1	3	32	100.0	Doubtful
615	A8BM10	Multidrug resistance-associated protein 1 (A8BM10_GIAIC)	GL50803_115052		178.72487234462582	69.21	5.01	14.390402353019033					Single Protein		A8BM10	7	26	20	7	24	7	7	27	100.0	Confident
616	E2RTY6	Glucose-6-phosphate isomerase (E2RTY6_GIAIC)	GL50803_9115		64.45114942193918	77.4	15.75	67.3843396586078	Oxidation of M(M139, M254, M412, M425)	Oxidation of M(4)			Single Protein		E2RTY6	15	30	30	15	30	15	18	36	100.0	Confident
619	E2RTT5	AP complex subunit sigma (E2RTT5_GIAIC)	GL50803_5328		16.831724844970687	65.96	33.33	803.9024065633434	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		E2RTT5	7	12	12	7	12	7	26	43	100.0	Confident
620	A8BM39	WD_REPEATS_REGION domain-containing protein (A8BM39_GIAIC)	GL50803_33218		83.81125192803539	70.28	0.0	0.0					Single Protein		A8BM39	0	7	7	0	7	0	3	8	85.18518518518519	Doubtful
622	E2RU41	Isoleucyl-tRNA synthetase (E2RU41_GIAIC)	GL50803_104173		133.51716891498896	70.73	1.55	10.790483061244966					Single Protein		E2RU41	2	11	11	2	11	2	2	11	100.0	Confident
623	E2RTS3	RNase L inhibitor (E2RTS3_GIAIC)	GL50803_7662		75.01700046097363	77.0	9.35	27.824489589792602	Oxidation of M(M314)	Oxidation of M(1)			Single Protein		E2RTS3	5	11	11	5	11	5	5	12	100.0	Confident
624	E2RTS2	Chaperonin 60 (E2RTS2_GIAIC)	GL50803_103891		57.07013629424361	65.08	7.86	25.128182393198053					Single Protein		E2RTS2	2	6	6	2	6	2	2	6	100.0	Doubtful
626	E2RU45	Vacuolar protein sorting 35 (E2RU45_GIAIC)	GL50803_23833		87.44788062066618	88.89	10.98	37.062473044179015	Oxidation of M(M164, M484, M485)	Oxidation of M(3)			Single Protein		E2RU45	8	24	24	8	24	8	11	26	100.0	Confident
629	E2RTV5	Disc-associated protein (E2RTV5_GIAIC)	GL50803_16424		29.68384179986526	100.0	9.52	115.66941101630849					Single Protein		E2RTV5	2	9	9	2	9	2	6	13	100.0	Confident
630	E2RTV1	TCP-1 chaperonin subunit epsilon (E2RTV1_GIAIC)	GL50803_11992		61.15450898947689	78.48	20.07	40.81176483699215	Oxidation of M(M176, M408, M491)	Oxidation of M(3)			Single Protein		E2RTV1	8	15	15	8	15	8	10	16	100.0	Confident
636	A0A644FBC3	AMP-binding domain-containing protein (A0A644FBC3_GIAIC)	GL50803_0021118		82.21208229627155	73.73	8.31	18.39601084807392	Oxidation of M(M584)	Oxidation of M(1)			Related Proteins	A8BT18	A0A644FBC3, A8BT18	5	14	8	1	8	1	7	14	100.0	Confident
637	A0A644FDU4	Flagella associated protein (A0A644FDU4_GIAIC)	GL50803_0041512		75.11999373994854	78.35	4.73	30.7735341808591					Related Proteins	A8BSY0	A0A644FDU4, A8BSY0	2	9	9	2	9	2	4	10	85.18518518518519	Doubtful
